source_url,pdf_url,saved_filename,filesize_bytes,sha256,http_status,title_text,timestamp
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#specialised,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864080
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skiplogon,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2916.pdf,fcbb8e16_ADB2916.pdf,418370,fcbb8e1629f17cc678183a036a3c05589412680a29027962358b2d9e894478fe,200,,1755864081
https://www.commbank.com.au/personal/insurance.html#terms,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/FSRA0074_BR173_PrintVersion_1811.pdf,6bfa625b_FSRA0074_BR173_PrintVersion_1811.pdf,108740,6bfa625b1cb6043433e00751aeff699c32aae51cc47cfeb017a5ad8ea9a178a1,200,,1755864082
https://www.commbank.com.au/business/loans-and-finance/business-overdraft.html,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2916.pdf,fcbb8e16_ADB2916.pdf,418370,fcbb8e1629f17cc678183a036a3c05589412680a29027962358b2d9e894478fe,200,,1755864084
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skiplogon,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2916.pdf,fcbb8e16_ADB2916.pdf,418370,fcbb8e1629f17cc678183a036a3c05589412680a29027962358b2d9e894478fe,200,,1755864085
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skipsearch,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2916.pdf,fcbb8e16_ADB2916.pdf,418370,fcbb8e1629f17cc678183a036a3c05589412680a29027962358b2d9e894478fe,200,,1755864087
https://www.commbank.com.au/personal/investing.html#skipsearch,https://www.commbank.com.au/content/dam/commbank-assets/home-loans/docs/007-078_investor-guide.pdf,ab3b80cf_007-078_investor-guide.pdf,4420911,ab3b80cf02907a38a40831b83b5d82fac3b710a6b9492f9d63870e2c14622fdb,200,,1755864091
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skipsearch,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2916.pdf,fcbb8e16_ADB2916.pdf,418370,fcbb8e1629f17cc678183a036a3c05589412680a29027962358b2d9e894478fe,200,,1755864092
https://www.commbank.com.au/business/payments/help.html?ei=bhp_sixpack_help,https://www.commbank.com.au/content/dam/commbank-assets/business/merchants/2018-10/Essential-Plus-User-Guide.pdf,aacbae48_Essential-Plus-User-Guide.pdf,1554179,aacbae480561d114cb4d6c02c4b55366f98bc45826f916f6c33c4c72ff0df1cf,200,,1755864094
https://www.commbank.com.au/business/payments/help.html?ei=bhp_sixpack_help,https://www.commbank.com.au/content/dam/commbank-assets/business/merchants/docs/smart-user-guide.pdf,4f35439a_smart-user-guide.pdf,1661023,4f35439a1af450fecdd87abc5eab63e1ba2746c60810337c742f527a61f14767,200,,1755864097
https://www.commbank.com.au/personal/home-loans.html#content_module217495124064016eae2071-1773-4509-9b36-017abbcba2f4,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/FSRA0074_BR173_PrintVersion_1811.pdf,6bfa625b_FSRA0074_BR173_PrintVersion_1811.pdf,108740,6bfa625b1cb6043433e00751aeff699c32aae51cc47cfeb017a5ad8ea9a178a1,200,,1755864098
https://www.commbank.com.au/business/accounts.html#content_module117406984045951c1db23b-897b-49b6-8808-335c76d22213,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864099
https://www.commbank.com.au/business/accounts.html#content_module117406984045951c1db23b-897b-49b6-8808-335c76d22213,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864100
https://www.commbank.com.au/personal/credit-cards.html#carditem11753761306081c68a6bde-f59a-4bc5-877c-60c4297f160c,https://www.commbank.com.au/content/dam/commbank-assets/important-docs/credit-card-insurances-pds-info-booklet.pdf,ec1edc69_credit-card-insurances-pds-info-booklet.pdf,4740959,ec1edc69a8e90c0fa6d1b487030872d544982c2eb0a6b4e8a26389b207e3e4a9,200,,1755864103
https://www.commbank.com.au/business/accounts.html#skipmaincontent,https://www.commbank.com.au/content/dam/commbank-assets/business/banking/docs/007-099-bia-terms.pdf,3726e60f_007-099-bia-terms.pdf,217243,3726e60fb518d0150b9d85361be0265e2a6049c96444a64fbf00a01cf2957275,200,,1755864104
https://www.commbank.com.au/business/business-credit-cards/business-awards-credit-card.html?ei=bhp_sixpack_awards-cc,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/CommonwealthAwards.pdf,ad1bd823_CommBankAwards-Ts&Cs.pdf,1624612,ad1bd823d52230073b6609898a58a9ce54d7c65cfec311b60258715a2ffd61bd,200,,1755864107
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skiplogon,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864108
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skipsearch,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864109
https://www.commbank.com.au/business/investments.html?ei=bhp_sixpack_term-deposits,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864110
https://www.commbank.com.au/business/business-credit-cards/business-awards-credit-card.html?ei=bhp_sixpack_awards-cc,https://www.commbank.com.au/content/dam/commbank-assets/business/docs/certificate-of-transit-accident-insurance-for-business-and-corporate.pdf,8e391e70_certificate-of-transit-accident-insurance-for-business-and-corporate.pdf,111039,8e391e7056d34a4715b8a037110ef8bd2d10814804e099a6baaae7f2ab27fa12,200,,1755864113
https://www.commbank.com.au/personal/accounts/comparison-table.html?ei=stage_CompareAccounts,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/SavingsInvestment_ADB2852.pdf,0250e36e_SavingsInvestment_ADB2852.pdf,827060,0250e36e06ef176d98d657a738a327119f66716491f456080b3c467424451e15,200,,1755864114
https://www.commbank.com.au/business/partnerships-and-offers.html?ei=see-all-offers,https://www.commbank.com.au/content/dam/commbank-assets/business/banking/docs/007-099-bia-terms.pdf,3726e60f_007-099-bia-terms.pdf,217243,3726e60fb518d0150b9d85361be0265e2a6049c96444a64fbf00a01cf2957275,200,,1755864115
https://www.commbank.com.au/personal/credit-cards.html#faq,https://www.commbank.com.au/personal/apply-online/download-printed-forms/CommBankAwards-Ts&Cs.pdf,ad1bd823_CommBankAwards-Ts&Cs.pdf,1624612,ad1bd823d52230073b6609898a58a9ce54d7c65cfec311b60258715a2ffd61bd,200,,1755864117
https://www.commbank.com.au/personal/credit-cards.html,https://www.commbank.com.au/content/dam/commbank-assets/important-docs/credit-card-insurances-pds-info-booklet.pdf,ec1edc69_credit-card-insurances-pds-info-booklet.pdf,4740959,ec1edc69a8e90c0fa6d1b487030872d544982c2eb0a6b4e8a26389b207e3e4a9,200,,1755864120
https://www.commbank.com.au/business/investments/business-investment-account.html,https://www.commbank.com.au/content/dam/commbank-assets/business/banking/docs/007-099-bia-terms.pdf,3726e60f_007-099-bia-terms.pdf,217243,3726e60fb518d0150b9d85361be0265e2a6049c96444a64fbf00a01cf2957275,200,,1755864121
https://www.commbank.com.au/business/online-banking/commbiz/commbiz-mobile.html,https://www.commbank.com.au/content/dam/commbank/business/pds/004-634.PDF,9fb452a6_004-634.PDF,443027,9fb452a60ed0022e9451b53bfe063d5f7a1ed84992c6a8a03d628dfbc208172c,200,,1755864123
https://www.commbank.com.au/business.html?ei=mv_business,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2916.pdf,fcbb8e16_ADB2916.pdf,418370,fcbb8e1629f17cc678183a036a3c05589412680a29027962358b2d9e894478fe,200,,1755864124
